	record_id	month	year	AverageTemperatureFahr	AverageTemperatureUncertaintyFahr	City	country_id	Country	Latitude	Longitude
320	474696	9	1879	55.8914	33.341	Auckland	NEW	New Zealand	36.17S	175.03E
321	474697	10	1879	56.2028	33.3374	Auckland	NEW	New Zealand	36.17S	175.03E
322	474698	11	1879	60.5894	33.4724	Auckland	NEW	New Zealand	36.17S	175.03E
323	474699	12	1879	62.8142	33.5606	Auckland	NEW	New Zealand	36.17S	175.03E
324	474700	1	1880	65.156	34.0232	Auckland	NEW	New Zealand	36.17S	175.03E
325	474701	2	1880	67.4546	33.9008	Auckland	NEW	New Zealand	36.17S	175.03E
326	474702	3	1880	65.84899999999999	33.476	Auckland	NEW	New Zealand	36.17S	175.03E
327	474703	4	1880	62.5262	33.8288	Auckland	NEW	New Zealand	36.17S	175.03E
328	474704	5	1880	58.9658	33.2708	Auckland	NEW	New Zealand	36.17S	175.03E
329	474705	6	1880	54.148999999999994	33.2654	Auckland	NEW	New Zealand	36.17S	175.03E
330	474706	7	1880	53.446999999999996	33.6704	Auckland	NEW	New Zealand	36.17S	175.03E
331	474707	8	1880	52.9862	33.6758	Auckland	NEW	New Zealand	36.17S	175.03E
332	474708	9	1880	55.6736	33.305	Auckland	NEW	New Zealand	36.17S	175.03E
333	474709	10	1880	56.372	34.0718	Auckland	NEW	New Zealand	36.17S	175.03E
334	474710	11	1880	60.2996	34.7792	Auckland	NEW	New Zealand	36.17S	175.03E
335	474711	12	1880	61.88	34.1312	Auckland	NEW	New Zealand	36.17S	175.03E
336	474712	1	1881	62.8358	34.475	Auckland	NEW	New Zealand	36.17S	175.03E
337	474713	2	1881	66.5078	33.6884	Auckland	NEW	New Zealand	36.17S	175.03E
338	474714	3	1881	65.1218	33.485	Auckland	NEW	New Zealand	36.17S	175.03E
339	474715	4	1881	62.3894	33.3518	Auckland	NEW	New Zealand	36.17S	175.03E
340	474716	5	1881	58.1054	33.9026	Auckland	NEW	New Zealand	36.17S	175.03E
341	474717	6	1881	55.724	34.5056	Auckland	NEW	New Zealand	36.17S	175.03E
342	474718	7	1881	53.7368	33.152	Auckland	NEW	New Zealand	36.17S	175.03E
343	474719	8	1881	53.5478	33.233000000000004	Auckland	NEW	New Zealand	36.17S	175.03E
344	474720	9	1881	54.7124	33.053000000000004	Auckland	NEW	New Zealand	36.17S	175.03E
345	474721	10	1881	56.4116	33.2996	Auckland	NEW	New Zealand	36.17S	175.03E
346	474722	11	1881	59.909	35.2616	Auckland	NEW	New Zealand	36.17S	175.03E
347	474723	12	1881	61.3328	34.25	Auckland	NEW	New Zealand	36.17S	175.03E
348	474724	1	1882	63.95	34.421	Auckland	NEW	New Zealand	36.17S	175.03E
349	474725	2	1882	64.0076	33.989000000000004	Auckland	NEW	New Zealand	36.17S	175.03E
350	474726	3	1882	65.8814	33.2366	Auckland	NEW	New Zealand	36.17S	175.03E
351	474727	4	1882	62.3336	33.485	Auckland	NEW	New Zealand	36.17S	175.03E
352	474728	5	1882	56.9372	33.4796	Auckland	NEW	New Zealand	36.17S	175.03E
353	474729	6	1882	55.7726	33.5336	Auckland	NEW	New Zealand	36.17S	175.03E
354	474730	7	1882	53.2382	33.0746	Auckland	NEW	New Zealand	36.17S	175.03E
356	474732	9	1882	55.3298	32.9594	Auckland	NEW	New Zealand	36.17S	175.03E
357	474733	10	1882	55.2326	33.0278	Auckland	NEW	New Zealand	36.17S	175.03E
358	474734	11	1882	57.9938	33.6866	Auckland	NEW	New Zealand	36.17S	175.03E
359	474735	12	1882	63.0734	33.3212	Auckland	NEW	New Zealand	36.17S	175.03E
360	474736	1	1883	66.4988	34.4948	Auckland	NEW	New Zealand	36.17S	175.03E
361	474737	2	1883	67.5698	33.9692	Auckland	NEW	New Zealand	36.17S	175.03E
362	474738	3	1883	66.0056	34.2698	Auckland	NEW	New Zealand	36.17S	175.03E
363	474739	4	1883	59.7668	32.9648	Auckland	NEW	New Zealand	36.17S	175.03E
364	474740	5	1883	57.5726	33.062	Auckland	NEW	New Zealand	36.17S	175.03E
365	474741	6	1883	54.7052	32.9018	Auckland	NEW	New Zealand	36.17S	175.03E
366	474742	7	1883	53.18600000000001	33.6614	Auckland	NEW	New Zealand	36.17S	175.03E
367	474743	8	1883	52.3112	34.3544	Auckland	NEW	New Zealand	36.17S	175.03E
368	474744	9	1883	53.465	33.9566	Auckland	NEW	New Zealand	36.17S	175.03E
369	474745	10	1883	55.049	32.7866	Auckland	NEW	New Zealand	36.17S	175.03E
370	474746	11	1883	57.3908	32.9594	Auckland	NEW	New Zealand	36.17S	175.03E
371	474747	12	1883	60.1736	33.4454	Auckland	NEW	New Zealand	36.17S	175.03E
372	474748	1	1884	60.395	34.637	Auckland	NEW	New Zealand	36.17S	175.03E
373	474749	2	1884	62.1914	35.8142	Auckland	NEW	New Zealand	36.17S	175.03E
374	474750	3	1884	62.2904	34.0322	Auckland	NEW	New Zealand	36.17S	175.03E
375	474751	4	1884	59.0	33.2168	Auckland	NEW	New Zealand	36.17S	175.03E
376	474752	5	1884	55.1102	32.855	Auckland	NEW	New Zealand	36.17S	175.03E
377	474753	6	1884	54.2336	32.9684	Auckland	NEW	New Zealand	36.17S	175.03E
378	474754	7	1884	52.961000000000006	32.6912	Auckland	NEW	New Zealand	36.17S	175.03E
379	474755	8	1884	53.8376	33.0566	Auckland	NEW	New Zealand	36.17S	175.03E
380	474756	9	1884	54.1688	33.5354	Auckland	NEW	New Zealand	36.17S	175.03E
381	474757	10	1884	55.6142	33.8342	Auckland	NEW	New Zealand	36.17S	175.03E
382	474758	11	1884	57.0794	32.8802	Auckland	NEW	New Zealand	36.17S	175.03E
383	474759	12	1884	60.629	34.5164	Auckland	NEW	New Zealand	36.17S	175.03E
384	474760	1	1885	62.4416	33.3176	Auckland	NEW	New Zealand	36.17S	175.03E
385	474761	2	1885	64.7294	33.5138	Auckland	NEW	New Zealand	36.17S	175.03E
386	474762	3	1885	63.32	35.0942	Auckland	NEW	New Zealand	36.17S	175.03E
387	474763	4	1885	59.3492	33.0008	Auckland	NEW	New Zealand	36.17S	175.03E
388	474764	5	1885	56.7068	33.098	Auckland	NEW	New Zealand	36.17S	175.03E
389	474765	6	1885	55.1498	32.7578	Auckland	NEW	New Zealand	36.17S	175.03E
390	474766	7	1885	53.8214	34.3634	Auckland	NEW	New Zealand	36.17S	175.03E
391	474767	8	1885	52.321999999999996	33.8954	Auckland	NEW	New Zealand	36.17S	175.03E
392	474768	9	1885	53.7494	33.7946	Auckland	NEW	New Zealand	36.17S	175.03E
393	474769	10	1885	55.1138	33.0242	Auckland	NEW	New Zealand	36.17S	175.03E
394	474770	11	1885	58.1846	33.7154	Auckland	NEW	New Zealand	36.17S	175.03E
395	474771	12	1885	61.4156	34.196	Auckland	NEW	New Zealand	36.17S	175.03E
396	474772	1	1886	65.1902	35.8088	Auckland	NEW	New Zealand	36.17S	175.03E
397	474773	2	1886	67.172	33.5732	Auckland	NEW	New Zealand	36.17S	175.03E
398	474774	3	1886	64.6844	33.2906	Auckland	NEW	New Zealand	36.17S	175.03E
399	474775	4	1886	62.0294	33.7388	Auckland	NEW	New Zealand	36.17S	175.03E
400	474776	5	1886	57.2702	33.0404	Auckland	NEW	New Zealand	36.17S	175.03E
401	474777	6	1886	53.006	32.7686	Auckland	NEW	New Zealand	36.17S	175.03E
402	474778	7	1886	51.4418	33.1556	Auckland	NEW	New Zealand	36.17S	175.03E
403	474779	8	1886	52.5488	34.3598	Auckland	NEW	New Zealand	36.17S	175.03E
404	474780	9	1886	53.1788	32.774	Auckland	NEW	New Zealand	36.17S	175.03E
405	474781	10	1886	55.5548	33.872	Auckland	NEW	New Zealand	36.17S	175.03E
406	474782	11	1886	59.3492	34.321999999999996	Auckland	NEW	New Zealand	36.17S	175.03E
407	474783	12	1886	61.0826	34.1402	Auckland	NEW	New Zealand	36.17S	175.03E
408	474784	1	1887	67.6958	34.826	Auckland	NEW	New Zealand	36.17S	175.03E
409	474785	2	1887	67.2818	35.4812	Auckland	NEW	New Zealand	36.17S	175.03E
410	474786	3	1887	66.1226	33.6758	Auckland	NEW	New Zealand	36.17S	175.03E
411	474787	4	1887	62.3516	33.9314	Auckland	NEW	New Zealand	36.17S	175.03E
412	474788	5	1887	57.398	34.1564	Auckland	NEW	New Zealand	36.17S	175.03E
413	474789	6	1887	55.4756	33.6506	Auckland	NEW	New Zealand	36.17S	175.03E
414	474790	7	1887	53.2598	33.5732	Auckland	NEW	New Zealand	36.17S	175.03E
415	474791	8	1887	50.8226	33.1574	Auckland	NEW	New Zealand	36.17S	175.03E
416	474792	9	1887	53.4272	32.9504	Auckland	NEW	New Zealand	36.17S	175.03E
417	474793	10	1887	55.382	33.1016	Auckland	NEW	New Zealand	36.17S	175.03E
418	474794	11	1887	57.407	33.6146	Auckland	NEW	New Zealand	36.17S	175.03E
419	474795	12	1887	60.476000000000006	33.359	Auckland	NEW	New Zealand	36.17S	175.03E
420	474796	1	1888	63.2462	34.6622	Auckland	NEW	New Zealand	36.17S	175.03E
421	474797	2	1888	62.6252	34.1042	Auckland	NEW	New Zealand	36.17S	175.03E
422	474798	3	1888	63.0212	34.4462	Auckland	NEW	New Zealand	36.17S	175.03E
423	474799	4	1888	58.7786	33.917	Auckland	NEW	New Zealand	36.17S	175.03E
424	474800	5	1888	56.9876	33.575	Auckland	NEW	New Zealand	36.17S	175.03E
425	474801	6	1888	53.8592	34.178000000000004	Auckland	NEW	New Zealand	36.17S	175.03E
426	474802	7	1888	53.2688	33.2006	Auckland	NEW	New Zealand	36.17S	175.03E
427	474803	8	1888	54.0266	33.3356	Auckland	NEW	New Zealand	36.17S	175.03E
428	474804	9	1888	53.6252	33.1952	Auckland	NEW	New Zealand	36.17S	175.03E
429	474805	10	1888	55.4774	34.0286	Auckland	NEW	New Zealand	36.17S	175.03E
430	474806	11	1888	56.2874	33.2672	Auckland	NEW	New Zealand	36.17S	175.03E
431	474807	12	1888	58.3574	35.0222	Auckland	NEW	New Zealand	36.17S	175.03E
432	474808	1	1889	65.3126	33.3248	Auckland	NEW	New Zealand	36.17S	175.03E
433	474809	2	1889	65.6438	33.3086	Auckland	NEW	New Zealand	36.17S	175.03E
434	474810	3	1889	63.7178	33.3356	Auckland	NEW	New Zealand	36.17S	175.03E
435	474811	4	1889	60.4274	33.4274	Auckland	NEW	New Zealand	36.17S	175.03E
436	474812	5	1889	57.5258	33.0242	Auckland	NEW	New Zealand	36.17S	175.03E
437	474813	6	1889	54.7448	35.06	Auckland	NEW	New Zealand	36.17S	175.03E
438	474814	7	1889	53.1392	33.9512	Auckland	NEW	New Zealand	36.17S	175.03E
439	474815	8	1889	52.8134	33.5516	Auckland	NEW	New Zealand	36.17S	175.03E
440	474816	9	1889	55.903999999999996	34.7684	Auckland	NEW	New Zealand	36.17S	175.03E
441	474817	10	1889	56.8202	33.5462	Auckland	NEW	New Zealand	36.17S	175.03E
442	474818	11	1889	58.8074	34.1222	Auckland	NEW	New Zealand	36.17S	175.03E
443	474819	12	1889	62.6936	33.6038	Auckland	NEW	New Zealand	36.17S	175.03E
444	474820	1	1890	62.3732	33.5552	Auckland	NEW	New Zealand	36.17S	175.03E
445	474821	2	1890	66.074	34.3382	Auckland	NEW	New Zealand	36.17S	175.03E
446	474822	3	1890	64.013	33.5984	Auckland	NEW	New Zealand	36.17S	175.03E
447	474823	4	1890	62.0564	33.593	Auckland	NEW	New Zealand	36.17S	175.03E
448	474824	5	1890	57.181999999999995	33.9818	Auckland	NEW	New Zealand	36.17S	175.03E
449	474825	6	1890	55.7168	33.9116	Auckland	NEW	New Zealand	36.17S	175.03E
450	474826	7	1890	53.6972	33.9062	Auckland	NEW	New Zealand	36.17S	175.03E
451	474827	8	1890	53.2256	33.1592	Auckland	NEW	New Zealand	36.17S	175.03E
452	474828	9	1890	55.103	33.062	Auckland	NEW	New Zealand	36.17S	175.03E
453	474829	10	1890	57.722	33.3302	Auckland	NEW	New Zealand	36.17S	175.03E
454	474830	11	1890	58.2656	33.314	Auckland	NEW	New Zealand	36.17S	175.03E
455	474831	12	1890	62.8574	33.584	Auckland	NEW	New Zealand	36.17S	175.03E
456	474832	1	1891	63.7664	33.1358	Auckland	NEW	New Zealand	36.17S	175.03E
457	474833	2	1891	65.4764	34.2536	Auckland	NEW	New Zealand	36.17S	175.03E
458	474834	3	1891	63.6818	33.0008	Auckland	NEW	New Zealand	36.17S	175.03E
459	474835	4	1891	59.8388	33.961999999999996	Auckland	NEW	New Zealand	36.17S	175.03E
460	474836	5	1891	56.2838	33.0152	Auckland	NEW	New Zealand	36.17S	175.03E
461	474837	6	1891	51.6722	33.4832	Auckland	NEW	New Zealand	36.17S	175.03E
462	474838	7	1891	51.9278	33.008	Auckland	NEW	New Zealand	36.17S	175.03E
463	474839	8	1891	53.086999999999996	33.2384	Auckland	NEW	New Zealand	36.17S	175.03E
465	474841	10	1891	56.4242	33.368	Auckland	NEW	New Zealand	36.17S	175.03E
466	474842	11	1891	59.2664	33.1574	Auckland	NEW	New Zealand	36.17S	175.03E
467	474843	12	1891	64.3118	33.4238	Auckland	NEW	New Zealand	36.17S	175.03E
468	474844	1	1892	64.4414	33.3716	Auckland	NEW	New Zealand	36.17S	175.03E
469	474845	2	1892	65.2874	33.4364	Auckland	NEW	New Zealand	36.17S	175.03E
470	474846	3	1892	65.813	35.0834	Auckland	NEW	New Zealand	36.17S	175.03E
471	474847	4	1892	62.0924	34.2824	Auckland	NEW	New Zealand	36.17S	175.03E
472	474848	5	1892	57.3224	33.1664	Auckland	NEW	New Zealand	36.17S	175.03E
473	474849	6	1892	54.6674	33.2258	Auckland	NEW	New Zealand	36.17S	175.03E
474	474850	7	1892	52.7342	33.3284	Auckland	NEW	New Zealand	36.17S	175.03E
475	474851	8	1892	54.3722	33.0314	Auckland	NEW	New Zealand	36.17S	175.03E
476	474852	9	1892	54.4604	33.1178	Auckland	NEW	New Zealand	36.17S	175.03E
477	474853	10	1892	56.6384	33.3842	Auckland	NEW	New Zealand	36.17S	175.03E
478	474854	11	1892	61.5326	33.5462	Auckland	NEW	New Zealand	36.17S	175.03E
479	474855	12	1892	61.3796	34.448	Auckland	NEW	New Zealand	36.17S	175.03E
480	474856	1	1893	64.8392	33.2438	Auckland	NEW	New Zealand	36.17S	175.03E
481	474857	2	1893	65.5826	33.4076	Auckland	NEW	New Zealand	36.17S	175.03E
482	474858	3	1893	61.736000000000004	33.3536	Auckland	NEW	New Zealand	36.17S	175.03E
483	474859	4	1893	61.6892	33.2348	Auckland	NEW	New Zealand	36.17S	175.03E
484	474860	5	1893	59.5076	33.575	Auckland	NEW	New Zealand	36.17S	175.03E
485	474861	6	1893	54.7988	33.8648	Auckland	NEW	New Zealand	36.17S	175.03E
486	474862	7	1893	54.0212	33.7064	Auckland	NEW	New Zealand	36.17S	175.03E
487	474863	8	1893	55.1912	33.2906	Auckland	NEW	New Zealand	36.17S	175.03E
488	474864	9	1893	55.8158	33.323	Auckland	NEW	New Zealand	36.17S	175.03E
489	474865	10	1893	58.3538	33.728	Auckland	NEW	New Zealand	36.17S	175.03E
490	474866	11	1893	62.6162	34.2554	Auckland	NEW	New Zealand	36.17S	175.03E
491	474867	12	1893	61.9214	33.1844	Auckland	NEW	New Zealand	36.17S	175.03E
492	474868	1	1894	66.4952	32.9522	Auckland	NEW	New Zealand	36.17S	175.03E
493	474869	2	1894	66.461	33.6056	Auckland	NEW	New Zealand	36.17S	175.03E
494	474870	3	1894	63.9932	33.9674	Auckland	NEW	New Zealand	36.17S	175.03E
495	474871	4	1894	59.6714	33.5588	Auckland	NEW	New Zealand	36.17S	175.03E
496	474872	5	1894	57.263000000000005	33.5066	Auckland	NEW	New Zealand	36.17S	175.03E
497	474873	6	1894	54.8618	33.584	Auckland	NEW	New Zealand	36.17S	175.03E
498	474874	7	1894	52.8008	34.3616	Auckland	NEW	New Zealand	36.17S	175.03E
499	474875	8	1894	52.4282	34.1798	Auckland	NEW	New Zealand	36.17S	175.03E
500	474876	9	1894	53.5262	33.1538	Auckland	NEW	New Zealand	36.17S	175.03E
501	474877	10	1894	56.4746	33.404	Auckland	NEW	New Zealand	36.17S	175.03E
502	474878	11	1894	59.369	33.629	Auckland	NEW	New Zealand	36.17S	175.03E
503	474879	12	1894	64.4774	33.3734	Auckland	NEW	New Zealand	36.17S	175.03E
504	474880	1	1895	66.3926	33.296	Auckland	NEW	New Zealand	36.17S	175.03E
505	474881	2	1895	66.1892	33.0674	Auckland	NEW	New Zealand	36.17S	175.03E
506	474882	3	1895	64.0562	33.1322	Auckland	NEW	New Zealand	36.17S	175.03E
507	474883	4	1895	59.576	33.4922	Auckland	NEW	New Zealand	36.17S	175.03E
508	474884	5	1895	57.3242	32.9144	Auckland	NEW	New Zealand	36.17S	175.03E
509	474885	6	1895	54.284	32.8946	Auckland	NEW	New Zealand	36.17S	175.03E
510	474886	7	1895	49.856	33.2582	Auckland	NEW	New Zealand	36.17S	175.03E
511	474887	8	1895	51.0422	33.2438	Auckland	NEW	New Zealand	36.17S	175.03E
512	474888	9	1895	54.653	33.008	Auckland	NEW	New Zealand	36.17S	175.03E
513	474889	10	1895	56.255	32.999	Auckland	NEW	New Zealand	36.17S	175.03E
514	474890	11	1895	57.6788	33.6164	Auckland	NEW	New Zealand	36.17S	175.03E
515	474891	12	1895	63.6314	33.3878	Auckland	NEW	New Zealand	36.17S	175.03E
516	474892	1	1896	65.2532	33.0458	Auckland	NEW	New Zealand	36.17S	175.03E
517	474893	2	1896	65.0732	34.8062	Auckland	NEW	New Zealand	36.17S	175.03E
518	474894	3	1896	65.5088	33.4364	Auckland	NEW	New Zealand	36.17S	175.03E
519	474895	4	1896	61.5632	33.3122	Auckland	NEW	New Zealand	36.17S	175.03E
520	474896	5	1896	57.5402	33.4202	Auckland	NEW	New Zealand	36.17S	175.03E
521	474897	6	1896	55.5926	33.3032	Auckland	NEW	New Zealand	36.17S	175.03E
522	474898	7	1896	53.402	33.2456	Auckland	NEW	New Zealand	36.17S	175.03E
523	474899	8	1896	51.9332	33.575	Auckland	NEW	New Zealand	36.17S	175.03E
524	474900	9	1896	55.4864	33.494	Auckland	NEW	New Zealand	36.17S	175.03E
525	474901	10	1896	54.8402	33.2744	Auckland	NEW	New Zealand	36.17S	175.03E
527	474903	12	1896	64.3982	34.3796	Auckland	NEW	New Zealand	36.17S	175.03E
528	474904	1	1897	65.282	33.7676	Auckland	NEW	New Zealand	36.17S	175.03E
529	474905	2	1897	67.5266	33.4814	Auckland	NEW	New Zealand	36.17S	175.03E
530	474906	3	1897	64.5656	32.9468	Auckland	NEW	New Zealand	36.17S	175.03E
531	474907	4	1897	60.773	33.107	Auckland	NEW	New Zealand	36.17S	175.03E
532	474908	5	1897	58.0964	33.6722	Auckland	NEW	New Zealand	36.17S	175.03E
533	474909	6	1897	54.32899999999999	32.9612	Auckland	NEW	New Zealand	36.17S	175.03E
534	474910	7	1897	53.3984	33.0224	Auckland	NEW	New Zealand	36.17S	175.03E
535	474911	8	1897	52.6856	33.0242	Auckland	NEW	New Zealand	36.17S	175.03E
536	474912	9	1897	54.6152	33.161	Auckland	NEW	New Zealand	36.17S	175.03E
537	474913	10	1897	55.6286	33.2384	Auckland	NEW	New Zealand	36.17S	175.03E
538	474914	11	1897	58.8524	33.6056	Auckland	NEW	New Zealand	36.17S	175.03E
539	474915	12	1897	61.3634	33.161	Auckland	NEW	New Zealand	36.17S	175.03E
540	474916	1	1898	64.184	33.6686	Auckland	NEW	New Zealand	36.17S	175.03E
541	474917	2	1898	63.0464	33.1088	Auckland	NEW	New Zealand	36.17S	175.03E
542	474918	3	1898	62.582	33.4166	Auckland	NEW	New Zealand	36.17S	175.03E
543	474919	4	1898	61.1852	33.3986	Auckland	NEW	New Zealand	36.17S	175.03E
544	474920	5	1898	57.848	33.3752	Auckland	NEW	New Zealand	36.17S	175.03E
545	474921	6	1898	54.6044	32.8424	Auckland	NEW	New Zealand	36.17S	175.03E
546	474922	7	1898	53.5946	32.7884	Auckland	NEW	New Zealand	36.17S	175.03E
547	474923	8	1898	52.9232	32.8334	Auckland	NEW	New Zealand	36.17S	175.03E
548	474924	9	1898	54.41	32.765	Auckland	NEW	New Zealand	36.17S	175.03E
549	474925	10	1898	55.7258	32.7398	Auckland	NEW	New Zealand	36.17S	175.03E
550	474926	11	1898	59.945	34.0772	Auckland	NEW	New Zealand	36.17S	175.03E
551	474927	12	1898	63.2912	33.3896	Auckland	NEW	New Zealand	36.17S	175.03E
552	474928	1	1899	64.9976	33.89	Auckland	NEW	New Zealand	36.17S	175.03E
553	474929	2	1899	65.435	34.196	Auckland	NEW	New Zealand	36.17S	175.03E
554	474930	3	1899	64.4108	32.9954	Auckland	NEW	New Zealand	36.17S	175.03E
555	474931	4	1899	62.5514	33.4976	Auckland	NEW	New Zealand	36.17S	175.03E
556	474932	5	1899	56.0822	32.9648	Auckland	NEW	New Zealand	36.17S	175.03E
557	474933	6	1899	54.7304	33.0098	Auckland	NEW	New Zealand	36.17S	175.03E
558	474934	7	1899	50.7902	33.1484	Auckland	NEW	New Zealand	36.17S	175.03E
559	474935	8	1899	52.2824	33.1844	Auckland	NEW	New Zealand	36.17S	175.03E
560	474936	9	1899	54.7484	33.0926	Auckland	NEW	New Zealand	36.17S	175.03E
561	474937	10	1899	56.0768	32.765	Auckland	NEW	New Zealand	36.17S	175.03E
562	474938	11	1899	58.8128	33.0998	Auckland	NEW	New Zealand	36.17S	175.03E
563	474939	12	1899	62.1266	34.5038	Auckland	NEW	New Zealand	36.17S	175.03E
564	474940	1	1900	63.5216	33.4292	Auckland	NEW	New Zealand	36.17S	175.03E
565	474941	2	1900	64.9418	34.8314	Auckland	NEW	New Zealand	36.17S	175.03E
566	474942	3	1900	65.705	33.9314	Auckland	NEW	New Zealand	36.17S	175.03E
567	474943	4	1900	63.8816	36.0518	Auckland	NEW	New Zealand	36.17S	175.03E
568	474944	5	1900	58.001000000000005	33.1556	Auckland	NEW	New Zealand	36.17S	175.03E
569	474945	6	1900	54.7088	34.016	Auckland	NEW	New Zealand	36.17S	175.03E
570	474946	7	1900	53.195	33.2942	Auckland	NEW	New Zealand	36.17S	175.03E
571	474947	8	1900	54.6584	33.1412	Auckland	NEW	New Zealand	36.17S	175.03E
572	474948	9	1900	54.2462	33.44	Auckland	NEW	New Zealand	36.17S	175.03E
573	474949	10	1900	57.452	33.242	Auckland	NEW	New Zealand	36.17S	175.03E
574	474950	11	1900	58.7264	33.1754	Auckland	NEW	New Zealand	36.17S	175.03E
575	474951	12	1900	60.8306	33.602	Auckland	NEW	New Zealand	36.17S	175.03E
576	474952	1	1901	63.3002	34.0106	Auckland	NEW	New Zealand	36.17S	175.03E
577	474953	2	1901	64.0166	33.7388	Auckland	NEW	New Zealand	36.17S	175.03E
578	474954	3	1901	63.1346	32.9126	Auckland	NEW	New Zealand	36.17S	175.03E
579	474955	4	1901	61.2158	33.7154	Auckland	NEW	New Zealand	36.17S	175.03E
580	474956	5	1901	56.6996	34.5362	Auckland	NEW	New Zealand	36.17S	175.03E
581	474957	6	1901	56.5016	33.0782	Auckland	NEW	New Zealand	36.17S	175.03E
582	474958	7	1901	52.2374	32.9918	Auckland	NEW	New Zealand	36.17S	175.03E
583	474959	8	1901	52.6334	32.846	Auckland	NEW	New Zealand	36.17S	175.03E
584	474960	9	1901	55.5188	32.936	Auckland	NEW	New Zealand	36.17S	175.03E
585	474961	10	1901	56.5088	33.5264	Auckland	NEW	New Zealand	36.17S	175.03E
586	474962	11	1901	57.9272	33.26	Auckland	NEW	New Zealand	36.17S	175.03E
587	474963	12	1901	60.7568	33.6974	Auckland	NEW	New Zealand	36.17S	175.03E
588	474964	1	1902	63.6782	34.9124	Auckland	NEW	New Zealand	36.17S	175.03E
589	474965	2	1902	65.3342	33.5012	Auckland	NEW	New Zealand	36.17S	175.03E
590	474966	3	1902	64.8788	33.341	Auckland	NEW	New Zealand	36.17S	175.03E
591	474967	4	1902	60.5408	32.8028	Auckland	NEW	New Zealand	36.17S	175.03E
592	474968	5	1902	55.9454	33.0116	Auckland	NEW	New Zealand	36.17S	175.03E
593	474969	6	1902	54.4154	33.1196	Auckland	NEW	New Zealand	36.17S	175.03E
594	474970	7	1902	51.2114	33.6686	Auckland	NEW	New Zealand	36.17S	175.03E
595	474971	8	1902	51.4832	34.1672	Auckland	NEW	New Zealand	36.17S	175.03E
596	474972	9	1902	51.4508	33.3914	Auckland	NEW	New Zealand	36.17S	175.03E
597	474973	10	1902	53.996	32.8946	Auckland	NEW	New Zealand	36.17S	175.03E
598	474974	11	1902	57.4736	33.9584	Auckland	NEW	New Zealand	36.17S	175.03E
599	474975	12	1902	59.7794	33.224000000000004	Auckland	NEW	New Zealand	36.17S	175.03E
600	474976	1	1903	61.9214	34.2194	Auckland	NEW	New Zealand	36.17S	175.03E
601	474977	2	1903	64.7798	33.4472	Auckland	NEW	New Zealand	36.17S	175.03E
602	474978	3	1903	63.455	32.9684	Auckland	NEW	New Zealand	36.17S	175.03E
603	474979	4	1903	59.351000000000006	34.1078	Auckland	NEW	New Zealand	36.17S	175.03E
604	474980	5	1903	56.93899999999999	32.873000000000005	Auckland	NEW	New Zealand	36.17S	175.03E
605	474981	6	1903	53.7134	34.1294	Auckland	NEW	New Zealand	36.17S	175.03E
606	474982	7	1903	53.015	33.1196	Auckland	NEW	New Zealand	36.17S	175.03E
607	474983	8	1903	52.1906	33.7064	Auckland	NEW	New Zealand	36.17S	175.03E
608	474984	9	1903	54.1328	33.5066	Auckland	NEW	New Zealand	36.17S	175.03E
609	474985	10	1903	58.8254	33.3374	Auckland	NEW	New Zealand	36.17S	175.03E
610	474986	11	1903	61.1024	33.1052	Auckland	NEW	New Zealand	36.17S	175.03E
611	474987	12	1903	64.2344	33.2996	Auckland	NEW	New Zealand	36.17S	175.03E
612	474988	1	1904	64.2776	35.6612	Auckland	NEW	New Zealand	36.17S	175.03E
613	474989	2	1904	64.607	33.8666	Auckland	NEW	New Zealand	36.17S	175.03E
614	474990	3	1904	63.6494	33.5822	Auckland	NEW	New Zealand	36.17S	175.03E
